HostCode,TargetCode,Amount
BDI,FRA,5294400.00
BDI,GAB,168337.00
BDI,GMB,4485.00
BDI,GEO,66240.00
BDI,DEU,330240.00
BDI,GHA,97175.00
BDI,GIB,960.00
BDI,GRC,59520.00
BDI,GRD,3840.00
BDI,GUM,5760.00
BDI,GTM,74675.94
BDI,GIN,261924.00
BDI,GNB,104650.00
BDI,GUY,16560.00
BDI,HTI,44160.00
BDI,HND,51465.40
BDI,HKG,45120.00
BDI,HUN,25920.00
BDI,ISL,1920.00
BDI,IND,1101120.00
BDI,IDN,103680.00
BDI,IRN,55680.00
BDI,IRQ,62400.00
BDI,IRL,61440.00
BDI,ISR,54720.00
BDI,ITA,229440.00
BDI,JAM,54720.00
BDI,JPN,56640.00
BDI,JOR,39360.00
BDI,KAZ,233280.00
BDI,KEN,820157.00
BDI, Democratic People’s Republic of",PRK
BDI,KOR,89280.00
BDI,KWT,22080.00
BDI,KGZ,38400.00
BDI,LAO,22080.00
BDI,LVA,14400.00
BDI,LBN,72000.00
BDI,LSO,7774.00
BDI,LBR,8372.00
BDI,LBY,50784.00
BDI,LTU,20160.00
BDI,LUX,14400.00
BDI,MAC,6720.00
BDI,MKD,16320.00
BDI,MDG,44551.00
BDI,MWI,164450.00
BDI,MYS,43200.00
BDI,MLI,430859.00
BDI,MLT,7680.00
BDI,MHL,960.00
BDI,MRT,49036.00
BDI,MUS,20930.00
BDI,MEX,609600.00
BDI,FSM,1920.00
BDI,MDA,44160.00
BDI,MCO,960.00
BDI,MSR,960.00
BDI,MAR,843456.00
BDI,MOZ,1103310.00
BDI,MMR,16320.00
BDI,NAM,15548.00
BDI,NPL,49920.00
BDI,NLD,49920.00
BDI,ANT,5760.00
BDI,NZL,36480.00
BDI,NIC,44314.87
BDI,NER,75049.00
BDI,NGA,8846402.56
BDI,MNP,960.00
BDI,NOR,11520.00
BDI,OMN,960.00
BDI,PAK,305280.00
BDI,PLW,960.00
BDI,PSE,56640.00
BDI,PAN,10560.00
BDI,PNG,3840.00
BDI,PRY,24000.00
BDI,PER,42240.00
BDI,PHL,206400.00
BDI,POL,129600.00
BDI,PRT,148800.00
BDI,PRI,95040.00
BDI,QAT,960.00
BDI,ROM,331200.00
BDI,RUS,812160.00
BDI,RWA,931983.00
BDI,SHN,960.00
BDI,KNA,1920.00
BDI,LCA,2880.00
BDI,VCT,2880.00
BDI,WSM,7680.00
BDI,STP,2093.00
BDI,SAU,33600.00
BDI,SEN,721188.00
BDI,SCG,103680.00
BDI,SYC,6877.00
BDI,SLE,17043.00
BDI,SGP,15360.00
BDI,SVK,31680.00
BDI,SVN,6720.00
BDI,SOM,1091948.00
BDI,ZAF,83720.00
BDI,ESP,446400.00
BDI,LKA,50880.00
BDI,SDN,965471.00
BDI,SUR,14400.00
BDI,SWZ,2392.00
BDI,SWE,38400.00
BDI,CHE,158400.00
BDI,SYR,24000.00
BDI,TWN,36480.00
BDI,TJK,52800.00
BDI,TZA,343252.00
BDI,THA,48000.00
BDI,TLS,960.00
BDI,TGO,101959.00
BDI,TON,3840.00
BDI,TTO,19200.00
BDI,TUN,170880.00
BDI,TUR,172800.00
BDI,TKM,16320.00
BDI,UGA,268203.00
BDI,UKR,391680.00
BDI,ARE,36480.00
BDI,GBR,361920.00
BDI,USA,458880.00
BDI,URY,14400.00
BDI,UZB,151680.00
BDI,VEN,20160.00
BDI,VNM,125760.00
BDI,VIR,3840.00
BDI,WLF,960.00
BDI,YEM,58560.00
BDI,ZMB,327106.00
BDI,ZWE,40963.00
KHM,AFG,27840.00
KHM,ALB,16320.00
KHM,DZA,9936.00
KHM,ASM,960.00
KHM,AGO,3312.00
KHM,ARG,1920.00
KHM,ARM,960.00
KHM,AUS,1651200.00
KHM,AUT,48000.00
KHM,AZE,2880.00
KHM,BHR,960.00
KHM,BGD,62400.00
KHM,BLR,2880.00
KHM,BEL,48000.00
KHM,BEN,3312.00
KHM,BOL,1418.93
KHM,BIH,26880.00
KHM,BRA,2880.00
KHM,BGR,18240.00
KHM,BFA,6624.00
KHM,BDI,2208.00
KHM,CMR,1104.00
KHM,CAN,123840.00
KHM,CPV,1104.00
KHM,TCD,1104.00
KHM,CHL,1920.00
KHM,CHN,4359360.00
KHM,COL,4800.00
KHM,COG,1104.00
KHM,COD,3312.00
KHM,CIV,1104.00
KHM,HRV,12480.00
KHM,CUB,3840.00
KHM,CYP,1920.00
KHM,CZE,38400.00
KHM,DNK,24000.00
KHM,DOM,5077.80
KHM,ECU,2795.39
KHM,EGY,11040.00
KHM,SLV,3280.49
KHM,ERI,3312.00
KHM,EST,3840.00
KHM,ETH,1104.00
KHM,FJI,1920.00
KHM,FIN,7680.00
KHM,FRA,3950400.00
KHM,GEO,960.00
KHM,DEU,114240.00
KHM,GHA,5520.00
KHM,GRC,19200.00
KHM,GUM,960.00
KHM,GTM,4036.54
KHM,GIN,3312.00
KHM,GNB,1104.00
KHM,GUY,720.00
KHM,HTI,2880.00
KHM,HND,2339.34
KHM,HKG,331200.00
KHM,HUN,8640.00
KHM,ISL,960.00
KHM,IND,273600.00
KHM,IDN,304320.00
KHM,IRN,9600.00
KHM,IRQ,11520.00
KHM,IRL,20160.00
KHM,ISR,10560.00
KHM,ITA,46080.00
KHM,JAM,2880.00
KHM,JPN,359040.00
KHM,JOR,7680.00
KHM,KAZ,5760.00
KHM,KEN,2208.00
KHM, Democratic People’s Republic of",PRK
KHM,KOR,162240.00
KHM,KWT,1920.00
KHM,KGZ,960.00
KHM,LAO,744000.00
KHM,LVA,4800.00
KHM,LBN,6720.00
KHM,LTU,960.00
KHM,LUX,4800.00
KHM,MAC,960.00
KHM,MKD,5760.00
KHM,MDG,1104.00
KHM,MWI,1104.00
KHM,MYS,491520.00
KHM,MLI,7728.00
KHM,MLT,2880.00
KHM,MUS,1104.00
KHM,MEX,33600.00
KHM,MDA,960.00
KHM,MAR,13248.00
KHM,MOZ,3312.00
KHM,MMR,148800.00
KHM,NPL,130560.00
KHM,NLD,87360.00
KHM,NZL,7680.00
KHM,NIC,2685.75
KHM,NER,2208.00
KHM,NGA,23838.59
KHM,NOR,3840.00
KHM,PAK,119040.00
KHM,PSE,10560.00
KHM,PAN,960.00
KHM,PNG,960.00
KHM,PRY,960.00
KHM,PER,1920.00
KHM,PHL,438720.00
KHM,POL,43200.00
KHM,PRT,40320.00
KHM,PRI,4800.00
KHM,ROM,110400.00
KHM,RUS,46080.00
KHM,RWA,1104.00
KHM,WSM,1920.00
KHM,SAU,960.00
KHM,SEN,2208.00
KHM,SCG,34560.00
KHM,SGP,349440.00
KHM,SVK,10560.00
KHM,SVN,1920.00
KHM,SOM,2208.00
KHM,ZAF,4416.00
KHM,ESP,139200.00
KHM,LKA,134400.00
KHM,SDN,3312.00
KHM,SUR,600.00
KHM,SWE,5760.00
KHM,CHE,43200.00
KHM,SYR,4800.00
KHM,TWN,6720.00
KHM,TJK,960.00
KHM,TZA,1104.00
KHM,THA,85971840.00
KHM,TGO,1104.00
KHM,TON,960.00
KHM,TTO,960.00
KHM,TUN,2880.00
KHM,TUR,32640.00
KHM,TKM,960.00
KHM,UGA,1104.00
KHM,UKR,15360.00
KHM,ARE,960.00
KHM,GBR,264000.00
KHM,USA,561600.00
KHM,URY,960.00
KHM,UZB,6720.00
KHM,VEN,960.00
KHM,VNM,104595840.00
KHM,YEM,5760.00
KHM,ZMB,1104.00
KHM,ZWE,1104.00
CMR,AFG,1920.00
CMR,ALB,120960.00
CMR,DZA,194304.00
CMR,AND,960.00
CMR,AGO,4485.00
CMR,ARG,8640.00
CMR,ARM,960.00
CMR,AUT,360000.00
CMR,AZE,960.00
CMR,BGD,4800.00
CMR,BLR,301440.00
CMR,BEL,350400.00
CMR,BEN,160862.00
CMR,BMU,1920.00
CMR,BOL,8513.61
CMR,BIH,199680.00
CMR,BRA,13440.00
CMR,BGR,133440.00
CMR,BFA,344149.00
CMR,BDI,14651.00
CMR,CAN,96000.00
CMR,CPV,49634.00
CMR,CAF,1004939.00
CMR,TCD,9723480.00
CMR,CHL,7680.00
CMR,CHN,5760.00
CMR,COL,24000.00
CMR,COM,897.00
CMR,COG,493051.00
CMR,COD,60697.00
CMR,CIV,45448.00
CMR,HRV,93120.00
CMR,CUB,960.00
CMR,CZE,288000.00
CMR,DNK,182400.00
CMR,DJI,1104.00
CMR,DOM,1692.60
CMR,ECU,13976.96
CMR,EGY,203136.00
CMR,SLV,1093.50
CMR,GNQ,1911208.00
CMR,ERI,17940.00
CMR,EST,27840.00
CMR,ETH,1495.00
CMR,FIN,54720.00
CMR,FRA,1387200.00
CMR,GAB,495144.00
CMR,GMB,12558.00
CMR,GEO,960.00
CMR,DEU,674880.00
CMR,GHA,249665.00
CMR,GIB,2880.00
CMR,GRC,144960.00
CMR,GTM,2018.27
CMR,GIN,148902.00
CMR,GNB,31395.00
CMR,GUY,4320.00
CMR,HTI,960.00
CMR,HKG,960.00
CMR,HUN,64320.00
CMR,ISL,4800.00
CMR,IND,11520.00
CMR,IDN,960.00
CMR,IRN,960.00
CMR,IRQ,960.00
CMR,IRL,149760.00
CMR,ISR,960.00
CMR,ITA,516480.00
CMR,JAM,960.00
CMR,JPN,960.00
CMR,JOR,960.00
CMR,KAZ,2880.00
CMR,KEN,8970.00
CMR,KOR,960.00
CMR,KGZ,960.00
CMR,LVA,35520.00
CMR,LBN,960.00
CMR,LSO,299.00
CMR,LBR,22425.00
CMR,LBY,7728.00
CMR,LIE,960.00
CMR,LTU,50880.00
CMR,LUX,33600.00
CMR,MKD,39360.00
CMR,MDG,897.00
CMR,MWI,1794.00
CMR,MYS,960.00
CMR,MLI,95082.00
CMR,MLT,18240.00
CMR,MRT,27508.00
CMR,MUS,897.00
CMR,MEX,381120.00
CMR,MDA,111360.00
CMR,MCO,2880.00
CMR,MAR,240672.00
CMR,MOZ,11960.00
CMR,NAM,299.00
CMR,NPL,960.00
CMR,NLD,122880.00
CMR,NER,368966.00
CMR,NGA,112793892.29
CMR,NOR,27840.00
CMR,PAK,3840.00
CMR,PSE,960.00
CMR,PRY,5760.00
CMR,PER,10560.00
CMR,PHL,2880.00
CMR,POL,322560.00
CMR,PRT,302400.00
CMR,PRI,960.00
CMR,ROM,816000.00
CMR,RUS,2040960.00
CMR,RWA,8372.00
CMR,SHN,3840.00
CMR,SMR,960.00
CMR,SEN,125281.00
CMR,SCG,257280.00
CMR,SLE,23920.00
CMR,SVK,78720.00
CMR,SVN,17280.00
CMR,SOM,11063.00
CMR,ZAF,3887.00
CMR,ESP,1056000.00
CMR,LKA,960.00
CMR,SDN,23322.00
CMR,SUR,3840.00
CMR,SWE,46080.00
CMR,CHE,326400.00
CMR,TJK,960.00
CMR,TZA,3887.00
CMR,THA,960.00
CMR,TGO,94484.00
CMR,TUN,48960.00
CMR,TUR,1920.00
CMR,UGA,2691.00
CMR,UKR,991680.00
CMR,GBR,679680.00
CMR,USA,157440.00
CMR,URY,3840.00
CMR,UZB,1920.00
CMR,VEN,4800.00
CMR,VNM,1920.00
CMR,YEM,960.00
CMR,ZMB,3588.00
CMR,ZWE,1495.00
CAN,AFG,85480920.00
CAN,ALB,15828120.00
CAN,DZA,60550812.00
CAN,ASM,151200.00
CAN,AND,29210.58
CAN,AGO,7247898.00
CAN,AIA,426300.00
CAN,ATG,6923700.00
CAN,ARG,40957140.00
CAN,ARM,4878720.00
CAN,ABW,1638000.00
CAN,AUS,84655200.00
CAN,AUT,94861200.00
CAN,AZE,3017812.39
CAN,BHS,4292400.00
CAN,BHR,3465000.00
CAN,BGD,85409100.00
CAN,BRB,44408700.00
CAN,BLR,11647440.00
CAN,BEL,88162200.00
CAN,BLZ,4454100.00
CAN,BEN,1191078.00
CAN,BMU,7358400.00
CAN,BTN,113400.00
CAN,BOL,11324340.25
CAN,BIH,66054240.00
CAN,BWA,717989.16
CAN,BRA,54547220.36
CAN,BRN,16650900.00
CAN,BGR,24108840.00
CAN,BFA,748070.40
CAN,BDI,6842178.00
CAN,KHM,30761650.75
CAN,CMR,6926220.00
CAN,CPV,941850.00
CAN,CYM,411600.00
CAN,CAF,536130.00
CAN,TCD,1872108.00
CAN,CHL,74708340.00
CAN,CHN,1308318480.00
CAN,COL,54222420.00
CAN,COM,159390.00
CAN,COG,872298.00
CAN,COD,29562498.00
CAN,COK,37800.00
CAN,CRI,12629476.88
CAN,CIV,5404770.00
CAN,HRV,99933120.00
CAN,CUB,15911280.00
CAN,CYP,11088000.00
CAN,CZE,103433400.00
CAN,DNK,77280000.00
CAN,DJI,1449000.00
CAN,DMA,16611000.00
CAN,DOM,15704787.13
CAN,ECU,48993961.68
CAN,EGY,107005752.00
CAN,SLV,125284464.77
CAN,GNQ,43470.00
CAN,ERI,14014728.00
CAN,EST,19852945.64
CAN,ETH,41980428.00
CAN,FLK,75600.00
CAN,FJI,86184000.00
CAN,FIN,226223062.80
CAN,FRA,340065600.00
CAN,GAB,1289610.00
CAN,GMB,681030.00
CAN,GEO,2066400.00
CAN,DEU,481692960.00
CAN,GHA,49474656.00
CAN,GIB,642600.00
CAN,GRC,193793040.00
CAN,GRD,26489400.00
CAN,GUM,420638.40
CAN,GTM,88115593.58
CAN,GIN,3929688.00
CAN,GNB,159390.00
CAN,GUY,67560800.00
CAN,HTI,90958560.00
CAN,HND,32783462.78
CAN,HKG,401307937.88
CAN,HUN,128094120.00
CAN,ISL,1260000.00
CAN,IND,2262197000.00
CAN,IDN,35827680.00
CAN,IRN,189294840.00
CAN,IRQ,186564000.00
CAN,IRL,66608640.00
CAN,ISR,43827840.00
CAN,ITA,804474720.00
CAN,JAM,359685480.00
CAN,JPN,102993660.00
CAN,JOR,13106520.00
CAN,KAZ,10027080.00
CAN,KEN,60339258.00
CAN,KIR,63840.00
CAN, Democratic People’s Republic of",PRK
CAN,KOR,313335540.00
CAN,KWT,24408720.00
CAN,KGZ,1592640.00
CAN,LAO,54341280.00
CAN,LVA,28574272.19
CAN,LBN,586461507.74
CAN,LSO,478170.00
CAN,LBR,2072070.00
CAN,LBY,6200466.62
CAN,LIE,126000.00
CAN,LTU,18179280.00
CAN,LUX,2352000.00
CAN,MAC,25987500.00
CAN,MKD,18471600.00
CAN,MDG,5651100.00
CAN,MWI,1246140.00
CAN,MYS,82105380.00
CAN,MDV,37800.00
CAN,MLI,2515464.00
CAN,MLT,44005500.00
CAN,MHL,132300.00
CAN,MRT,449190.00
CAN,MUS,19474560.00
CAN,MEX,129980340.00
CAN,FSM,56700.00
CAN,MDA,6267240.00
CAN,MCO,389826.36
CAN,MNG,295156.68
CAN,MSR,2512041.00
CAN,MAR,39392195.22
CAN,MOZ,2640078.00
CAN,MMR,14197680.00
CAN,NAM,883890.00
CAN,NRU,37800.00
CAN,NPL,4354560.00
CAN,NLD,300663720.00
CAN,ANT,1631700.00
CAN,NZL,37501380.00
CAN,NIC,16833859.00
CAN,NER,625968.00
CAN,NGA,133312563.95
CAN,NOR,23868172.02
CAN,OMN,1449000.00
CAN,PAK,326219353.15
CAN,PSE,14205240.00
CAN,PAN,7511700.00
CAN,PNG,2320232.04
CAN,PRY,15555540.00
CAN,PER,53731440.00
CAN,PHL,906485580.00
CAN,POL,459040680.00
CAN,PRT,393079680.00
CAN,PRI,861420.00
CAN,QAT,2809800.00
CAN,ROM,257804400.00
CAN,RUS,103494358.04
CAN,RWA,7766640.00
CAN,SHN,20440.56
CAN,KNA,8418841.20
CAN,LCA,9584400.00
CAN,VCT,26151300.00
CAN,WSM,283500.00
CAN,SMR,37800.00
CAN,STP,43470.00
CAN,SAU,25893000.00
CAN,SEN,5407668.00
CAN,SCG,164903760.00
CAN,SYC,2999430.00
CAN,SLE,2999430.00
CAN,SGP,37875600.00
CAN,SVK,27067320.00
CAN,SVN,36991080.00
CAN,SLB,132300.00
CAN,SOM,59049648.00
CAN,ZAF,109199538.00
CAN,ESP,45309600.00
CAN,LKA,728677126.80
CAN,SDN,21708918.00
CAN,SUR,1806000.00
CAN,SWZ,565110.00
CAN,SWE,19469520.00
CAN,CHE,90703200.00
CAN,SYR,40423320.00
CAN,TWN,211309918.51
CAN,TJK,320040.00
CAN,TZA,57844080.00
CAN,THA,34156080.00
CAN,TLS,151200.00
CAN,TGO,2332890.00
CAN,TON,198344.16
CAN,TTO,192514140.00
CAN,TUN,13988520.00
CAN,TUR,44893800.00
CAN,TKM,277200.00
CAN,TCA,29400.00
CAN,TUV,37800.00
CAN,UGA,32124330.00
CAN,UKR,139542480.00
CAN,ARE,16846200.00
CAN,GBR,1573268760.00
CAN,USA,5616192241.30
CAN,URY,18595500.00
CAN,UZB,2539643.40
CAN,VUT,75600.00
CAN,VEN,24169740.00
CAN,VNM,569320920.00
CAN,VGB,117600.00
CAN,VIR,117600.00
CAN,YEM,2673720.00
CAN,ZMB,6897240.00
CAN,ZWE,12131028.00
CPV,AFG,6720.00
CPV,ALB,8640.00
CPV,DZA,18768.00
CPV,AGO,694577.00
CPV,ARG,10560.00
CPV,ARM,2880.00
CPV,AUT,24000.00
CPV,AZE,3840.00
CPV,BGD,15360.00
CPV,BLR,21120.00
CPV,BEL,24000.00
CPV,BEN,1495.00
CPV,BOL,9932.54
CPV,BIH,13440.00
CPV,BRA,15360.00
CPV,BGR,9600.00
CPV,BFA,3289.00
CPV,BDI,897.00
CPV,KHM,960.00
CPV,CMR,299.00
CPV,CAN,49920.00
CPV,CAF,299.00
CPV,TCD,598.00
CPV,CHL,9600.00
CPV,CHN,17280.00
CPV,COL,27840.00
CPV,COG,1196.00
CPV,COD,1794.00
CPV,CIV,299.00
CPV,HRV,6720.00
CPV,CYP,960.00
CPV,CZE,19200.00
CPV,DNK,14400.00
CPV,ECU,16772.35
CPV,EGY,18768.00
CPV,GNQ,299.00
CPV,ERI,1495.00
CPV,EST,1920.00
CPV,ETH,598.00
CPV,FIN,3840.00
CPV,FRA,91200.00
CPV,GEO,2880.00
CPV,DEU,45120.00
CPV,GHA,2392.00
CPV,GRC,10560.00
CPV,GIN,1495.00
CPV,GNB,235612.00
CPV,GUY,5040.00
CPV,HKG,1920.00
CPV,HUN,4800.00
CPV,IND,24000.00
CPV,IDN,4800.00
CPV,IRN,2880.00
CPV,IRQ,2880.00
CPV,IRL,10560.00
CPV,ISR,2880.00
CPV,ITA,282240.00
CPV,JPN,2880.00
CPV,JOR,1920.00
CPV,KAZ,11520.00
CPV,KEN,1196.00
CPV, Democratic People’s Republic of",PRK
CPV,KOR,3840.00
CPV,KWT,960.00
CPV,KGZ,1920.00
CPV,LAO,960.00
CPV,LVA,2880.00
CPV,LBN,1920.00
CPV,LBR,299.00
CPV,LBY,1104.00
CPV,LTU,3840.00
CPV,LUX,4800.00
CPV,MKD,2880.00
CPV,MDG,299.00
CPV,MWI,299.00
CPV,MYS,1920.00
CPV,MLI,3887.00
CPV,MLT,960.00
CPV,MRT,299.00
CPV,MUS,299.00
CPV,MEX,198720.00
CPV,MDA,7680.00
CPV,MAR,23184.00
CPV,MOZ,22425.00
CPV,MMR,960.00
CPV,NPL,2880.00
CPV,NLD,86400.00
CPV,NER,1196.00
CPV,NGA,10330.06
CPV,NOR,1920.00
CPV,PAK,9600.00
CPV,PSE,2880.00
CPV,PRY,6720.00
CPV,PER,12480.00
CPV,PHL,9600.00
CPV,POL,22080.00
CPV,PRT,1589760.00
CPV,ROM,57600.00
CPV,RUS,140160.00
CPV,RWA,598.00
CPV,STP,1082679.00
CPV,SEN,61594.00
CPV,SCG,18240.00
CPV,SLE,299.00
CPV,SGP,960.00
CPV,SVK,5760.00
CPV,SVN,960.00
CPV,SOM,1196.00
CPV,ZAF,1794.00
CPV,ESP,72000.00
CPV,LKA,2880.00
CPV,SDN,1495.00
CPV,SUR,3840.00
CPV,SWE,2880.00
CPV,CHE,24000.00
CPV,SYR,960.00
CPV,TWN,1920.00
CPV,TJK,2880.00
CPV,TZA,598.00
CPV,THA,1920.00
CPV,TGO,598.00
CPV,TUN,4800.00
CPV,TUR,8640.00
CPV,TKM,960.00
CPV,UGA,299.00
CPV,UKR,68160.00
CPV,GBR,47040.00
CPV,USA,80640.00
CPV,URY,3840.00
CPV,UZB,7680.00
CPV,VEN,5760.00
CPV,VNM,5760.00
CPV,YEM,1920.00
CPV,ZMB,598.00
CPV,ZWE,598.00
CYM,AND,960.00
CYM,AGO,1104.00
CYM,ATG,448.00
CYM,ARG,3136.00
CYM,AUS,196800.00
CYM,AUT,124800.00
CYM,BHS,42112.00
CYM,BHR,1920.00
CYM,BGD,3840.00
CYM,BRB,46144.00
CYM,BEL,33600.00
CYM,BLZ,79296.00
CYM,BMU,16320.00
CYM,BOL,1324.34
CYM,BWA,1104.00
CYM,BRA,16576.00
CYM,CAN,648960.00
CYM,CHN,3840.00
CYM,COL,52416.00
CYM,COM,1104.00
CYM,CRI,104905.11
CYM,CUB,167104.00
CYM,CYP,1920.00
CYM,CZE,19200.00
CYM,DNK,52800.00
CYM,DMA,1792.00
CYM,DOM,26855.92
CYM,ECU,652.26
CYM,EGY,1104.00
CYM,ETH,1104.00
CYM,FJI,960.00
CYM,FIN,5760.00
CYM,FRA,96000.00
CYM,DEU,66240.00
CYM,GHA,2208.00
CYM,GRC,960.00
CYM,GRD,4480.00
CYM,GIN,1104.00
CYM,GUY,32592.00
CYM,HTI,4928.00
CYM,HND,1303478.34
CYM,HKG,960.00
CYM,HUN,960.00
CYM,IND,68160.00
CYM,IDN,1920.00
CYM,IRN,5760.00
CYM,IRL,122880.00
CYM,ISR,6720.00
CYM,ITA,45120.00
CYM,JAM,2662464.00
CYM,JPN,11520.00
CYM,KEN,19872.00
CYM,KIR,960.00
CYM,KOR,1920.00
CYM,KWT,960.00
CYM,LBN,1920.00
CYM,MWI,4416.00
CYM,MYS,10560.00
CYM,MLT,3840.00
CYM,MTQ,896.00
CYM,MUS,4416.00
CYM,MEX,9408.00
CYM,MSR,896.00
CYM,MMR,960.00
CYM,NLD,19200.00
CYM,ANT,3136.00
CYM,NZL,28800.00
CYM,NIC,239389.82
CYM,NER,16560.00
CYM,NGA,28606.31
CYM,NIU,960.00
CYM,PAK,54720.00
CYM,PSE,960.00
CYM,PAN,30912.00
CYM,PNG,960.00
CYM,PRY,448.00
CYM,PER,4032.00
CYM,PHL,52800.00
CYM,POL,4800.00
CYM,PRT,1920.00
CYM,PRI,11200.00
CYM,QAT,960.00
CYM,ROM,9600.00
CYM,RUS,960.00
CYM,SHN,3840.00
CYM,KNA,1792.00
CYM,LCA,2688.00
CYM,VCT,7168.00
CYM,WSM,1920.00
CYM,SAU,3840.00
CYM,SCG,3840.00
CYM,SYC,1104.00
CYM,SLE,2208.00
CYM,SGP,4800.00
CYM,SVK,960.00
CYM,SLB,960.00
CYM,ZAF,22080.00
CYM,ESP,72000.00
CYM,LKA,960.00
CYM,SDN,4416.00
CYM,SUR,280.00
CYM,SWE,4800.00
CYM,CHE,196800.00
CYM,TZA,9936.00
CYM,THA,26880.00
CYM,TTO,80640.00
CYM,TCA,1792.00
CYM,UGA,2208.00
CYM,ARE,960.00
CYM,GBR,1610880.00
CYM,USA,2481600.00
CYM,URY,2240.00
CYM,VEN,8064.00
CYM,YEM,960.00
CYM,ZMB,6624.00
CYM,ZWE,12144.00
CAF,DZA,7728.00
CAF,AGO,13455.00
CAF,BEN,44850.00
CAF,BFA,21528.00
CAF,BDI,5980.00
CAF,CMR,1525797.00
CAF,CPV,2392.00
CAF,TCD,8877310.00
CAF,COG,317837.00
CAF,COD,4606394.00
CAF,CIV,31096.00
CAF,EGY,35328.00
CAF,GNQ,31395.00
CAF,ERI,299.00
CAF,ETH,2392.00
CAF,FRA,10718400.00
CAF,GAB,40963.00
CAF,GMB,1495.00
CAF,GHA,4784.00
CAF,GIN,11960.00
CAF,GNB,7475.00
CAF,KEN,299.00
CAF,LBR,1794.00
CAF,LBY,6624.00
CAF,MDG,6279.00
CAF,MLI,105547.00
CAF,MRT,12857.00
CAF,MAR,22080.00
CAF,MOZ,299.00
CAF,NER,92092.00
CAF,NGA,1411344.04
CAF,RWA,7774.00
CAF,SEN,360594.00
CAF,SLE,897.00
CAF,SOM,2691.00
CAF,ZAF,299.00
CAF,SDN,362089.00
CAF,TGO,38272.00
CAF,TUN,960.00
CAF,UGA,2093.00
CAF,GBR,25920.00
CAF,ZWE,598.00
TCD,AFG,9600.00
TCD,ALB,20160.00
TCD,DZA,259440.00
TCD,ASM,960.00
TCD,AGO,26910.00
TCD,ARG,4800.00
TCD,ARM,3840.00
TCD,AUS,33600.00
TCD,AUT,57600.00
TCD,AZE,6720.00
TCD,BGD,23040.00
TCD,BLR,49920.00
TCD,BEL,57600.00
TCD,BEN,19734.00
TCD,BMU,1920.00
TCD,BOL,4256.80
TCD,BIH,32640.00
TCD,BWA,598.00
TCD,BRA,6720.00
TCD,BGR,22080.00
TCD,BFA,46046.00
TCD,BDI,13754.00
TCD,KHM,960.00
TCD,CMR,1535365.00
TCD,CAN,57600.00
TCD,CPV,6578.00
TCD,CAF,2806713.00
TCD,CHL,3840.00
TCD,CHN,25920.00
TCD,COL,11520.00
TCD,COM,1495.00
TCD,COG,52026.00
TCD,COD,26013.00
TCD,CIV,5980.00
TCD,HRV,15360.00
TCD,CYP,960.00
TCD,CZE,48000.00
TCD,DNK,28800.00
TCD,DJI,2208.00
TCD,ECU,6988.48
TCD,EGY,267168.00
TCD,GNQ,3289.00
TCD,ERI,20033.00
TCD,EST,4800.00
TCD,ETH,10166.00
TCD,FJI,2880.00
TCD,FIN,8640.00
TCD,FRA,220800.00
TCD,GAB,11960.00
TCD,GMB,1794.00
TCD,GEO,4800.00
TCD,DEU,111360.00
TCD,GHA,33488.00
TCD,GRC,24000.00
TCD,GUM,1920.00
TCD,GIN,19734.00
TCD,GNB,4186.00
TCD,GUY,2160.00
TCD,HKG,2880.00
TCD,HUN,10560.00
TCD,ISL,960.00
TCD,IND,35520.00
TCD,IDN,7680.00
TCD,IRN,3840.00
TCD,IRQ,3840.00
TCD,IRL,24960.00
TCD,ISR,3840.00
TCD,ITA,85440.00
TCD,JPN,3840.00
TCD,JOR,2880.00
TCD,KAZ,16320.00
TCD,KEN,16744.00
TCD, Democratic People’s Republic of",PRK
TCD,KOR,6720.00
TCD,KWT,960.00
TCD,KGZ,2880.00
TCD,LAO,1920.00
TCD,LVA,5760.00
TCD,LBN,1920.00
TCD,LSO,1495.00
TCD,LBR,2990.00
TCD,LBY,1301616.00
TCD,LTU,8640.00
TCD,LUX,4800.00
TCD,MKD,6720.00
TCD,MDG,5083.00
TCD,MWI,4784.00
TCD,MYS,2880.00
TCD,MLI,54717.00
TCD,MLT,2880.00
TCD,MRT,3588.00
TCD,MUS,5681.00
TCD,MEX,231360.00
TCD,MDA,18240.00
TCD,MCO,960.00
TCD,MAR,322368.00
TCD,MOZ,26611.00
TCD,MMR,960.00
TCD,NAM,598.00
TCD,NPL,3840.00
TCD,NLD,20160.00
TCD,NZL,9600.00
TCD,NER,1228890.00
TCD,NGA,15668113.94
TCD,NOR,4800.00
TCD,PAK,14400.00
TCD,PSE,3840.00
TCD,PNG,960.00
TCD,PRY,2880.00
TCD,PER,5760.00
TCD,PHL,14400.00
TCD,POL,52800.00
TCD,PRT,49920.00
TCD,ROM,134400.00
TCD,RUS,336960.00
TCD,RWA,8372.00
TCD,SHN,960.00
TCD,WSM,1920.00
TCD,STP,897.00
TCD,SEN,16146.00
TCD,SCG,42240.00
TCD,SYC,598.00
TCD,SLE,3289.00
TCD,SGP,960.00
TCD,SVK,13440.00
TCD,SVN,2880.00
TCD,SOM,18837.00
TCD,ZAF,26910.00
TCD,ESP,172800.00
TCD,LKA,3840.00
TCD,SDN,1242943.00
TCD,SUR,1920.00
TCD,SWZ,299.00
TCD,SWE,7680.00
TCD,CHE,52800.00
TCD,SYR,1920.00
