HostCode,TargetCode,Amount
EST,PER,31360
EST,PHL,299520
EST,POL,178560
EST,PRT,168960
EST,PRI,70784
EST,QAT,960
EST,REU,0
EST,ROM,456000
EST,RUS,182975040
EST,RWA,23184
EST,SHN,0
EST,KNA,1344
EST,LCA,2240
EST,SPM,0
EST,VCT,2240
EST,WSM,9600
EST,SMR,960
EST,STP,2208
EST,SAU,18240
EST,SEN,44160
EST,SCG,143040
EST,SYC,1104
EST,SLE,8832
EST,SGP,23040
EST,SVK,44160
EST,SVN,9600
EST,SLB,0
EST,SOM,51888
EST,ZAF,73968
EST,ESP,585600
EST,LKA,72960
EST,SDN,59616
EST,SUR,10304
EST,SWZ,1104
EST,SWE,25920
EST,CHE,182400
EST,SYR,34560
EST,TWN,48960
EST,TJK,75840
EST,TZA,25392
EST,THA,69120
EST,TLS,1920
EST,TGO,17664
EST,TKL,0
EST,TON,4800
EST,TTO,14336
EST,TUN,48960
EST,TUR,248640
EST,TKM,24000
EST,TCA,0
EST,TUV,0
EST,UGA,16560
EST,UKR,24177600
EST,ARE,9600
EST,GBR,378240
EST,USA,194880
EST,URY,10752
EST,UZB,218880
EST,VUT,0
EST,VEN,14784
EST,VNM,180480
EST,VGB,448
EST,VIR,3136
EST,WLF,960
EST,YEM,48000
EST,ZMB,22080
EST,ZWE,28704
ETH,AFG,324480
ETH,ALB,108480
ETH,DZA,1193424
ETH,ASM,5760
ETH,AND,15360
ETH,AGO,243087
ETH,AIA,960
ETH,ATG,8640
ETH,ARG,83520
ETH,ARM,115200
ETH,ABW,1920
ETH,AUS,302400
ETH,AUT,326400
ETH,AZE,202560
ETH,BHS,4800
ETH,BHR,6720
ETH,BGD,743040
ETH,BRB,14400
ETH,BLR,269760
ETH,BEL,388800
ETH,BLZ,7680
ETH,BEN,371358
ETH,BMU,5760
ETH,BTN,960
ETH,BOL,79460.34162
ETH,BIH,180480
ETH,BWA,5681
ETH,BRA,122880
ETH,BRN,1920
ETH,BGR,120000
ETH,BFA,194350
ETH,BDI,2241005
ETH,KHM,43200
ETH,CMR,354614
ETH,CAN,428160
ETH,CPV,42159
ETH,CYM,960
ETH,CAF,579761
ETH,TCD,1571843
ETH,CHL,73920
ETH,CHN,955200
ETH,COL,225600
ETH,COM,103155
ETH,COG,2700269
ETH,COD,2043366
ETH,COK,3840
ETH,CRI,25329.20271
ETH,CIV,26312
ETH,HRV,83520
ETH,CUB,154560
ETH,CYP,24000
ETH,CZE,345600
ETH,DNK,244800
ETH,DJI,5009952
ETH,DMA,5760
ETH,DOM,221730.5722
ETH,ECU,135576.511
ETH,EGY,1747632
ETH,SLV,159650.2813
ETH,GNQ,435045
ETH,ERI,104567476
ETH,EST,24960
ETH,ETH,0
ETH,FLK,0
ETH,FRO,0
ETH,FJI,22080
ETH,FIN,64320
ETH,FRA,7684800
ETH,GUF,0
ETH,PYF,960
ETH,GAB,229333
ETH,GMB,7176
ETH,GEO,150720
ETH,DEU,696960
ETH,GHA,149201
ETH,GIB,1920
ETH,GRC,132480
ETH,GRL,960
ETH,GRD,9600
ETH,GLP,0
ETH,GUM,13440
ETH,GTM,179625.9151
ETH,GIN,365079
ETH,GNB,144118
ETH,GUY,39600
ETH,HTI,104640
ETH,HND,123984.8386
ETH,HKG,103680
ETH,HUN,57600
ETH,ISL,4800
ETH,IND,1967040
ETH,IDN,236160
ETH,IRN,120000
ETH,IRQ,135360
ETH,IRL,136320
ETH,ISR,122880
ETH,ITA,494400
ETH,JAM,129600
ETH,JPN,127680
ETH,JOR,86400
ETH,KAZ,533760
ETH,KEN,220662
ETH,KIR,960
ETH,PRK,67200
ETH,KOR,203520
ETH,KWT,25920
ETH,KGZ,88320
ETH,LAO,48960
ETH,LVA,31680
ETH,LBN,125760
ETH,LSO,11063
ETH,LBR,12558
ETH,LBY,73968
ETH,LIE,960
ETH,LTU,46080
ETH,LUX,33600
ETH,MAC,14400
ETH,MKD,35520
ETH,MDG,63089
ETH,MWI,224848
ETH,MYS,97920
ETH,MDV,0
ETH,MLI,610259
ETH,MLT,16320
ETH,MHL,1920
ETH,MTQ,0
ETH,MRT,68471
ETH,MUS,30199
ETH,MYT,0
ETH,MEX,1440000
ETH,FSM,3840
ETH,MDA,99840
ETH,MCO,2880
ETH,MNG,960
ETH,MSR,1920
ETH,MAR,1290576
ETH,MOZ,1509053
ETH,MMR,37440
ETH,NAM,21229
ETH,NRU,0
ETH,NPL,114240
ETH,NLD,111360
ETH,ANT,13440
ETH,NCL,0
ETH,NZL,79680
ETH,NIC,103401.3605
ETH,NER,109733
ETH,NGA,12105535.54
ETH,NIU,960
ETH,NFK,0
ETH,MNP,1920
ETH,NOR,24960
ETH,OMN,960
ETH,PAK,608640
ETH,PLW,1920
ETH,PSE,125760
ETH,PAN,25920
ETH,PNG,7680
ETH,PRY,57600
ETH,PER,99840
ETH,PHL,472320
ETH,POL,289920
ETH,PRT,309120
ETH,PRI,218880
ETH,QAT,960
ETH,REU,0
ETH,ROM,734400
ETH,RUS,1835520
ETH,RWA,1274039
ETH,SHN,1920
ETH,KNA,4800
ETH,LCA,6720
ETH,SPM,0
ETH,VCT,7680
ETH,WSM,16320
ETH,SMR,960
ETH,STP,2990
ETH,SAU,43200
ETH,SEN,988494
ETH,SCG,232320
ETH,SYC,9568
ETH,SLE,24817
ETH,SGP,35520
ETH,SVK,71040
ETH,SVN,15360
ETH,SLB,960
ETH,SOM,58040684
ETH,ZAF,126477
ETH,ESP,974400
ETH,LKA,115200
ETH,SDN,3297671
ETH,SUR,33600
ETH,SWZ,3289
ETH,SWE,68160
ETH,CHE,331200
ETH,SYR,53760
ETH,TWN,79680
ETH,TJK,120960
ETH,TZA,470327
ETH,THA,108480
ETH,TLS,2880
ETH,TGO,141427
ETH,TKL,0
ETH,TON,7680
ETH,TTO,46080
ETH,TUN,262080
ETH,TUR,392640
ETH,TKM,38400
ETH,TCA,0
ETH,TUV,0
ETH,UGA,368069
ETH,UKR,887040
ETH,ARE,48000
ETH,GBR,729600
ETH,USA,871680
ETH,URY,34560
ETH,UZB,347520
ETH,VUT,960
ETH,VEN,47040
ETH,VNM,285120
ETH,VGB,960
ETH,VIR,8640
ETH,WLF,960
ETH,YEM,106560
ETH,ZMB,447304
ETH,ZWE,58604
FLK,AFG,0
FLK,ALB,0
FLK,DZA,0
FLK,ASM,0
FLK,AND,0
FLK,AGO,0
FLK,AIA,0
FLK,ATG,0
FLK,ARG,11200
FLK,ARM,0
FLK,ABW,0
FLK,AUS,158400
FLK,AUT,4800
FLK,AZE,0
FLK,BHS,0
FLK,BHR,0
FLK,BGD,0
FLK,BRB,0
FLK,BLR,0
FLK,BEL,0
FLK,BLZ,0
FLK,BEN,0
FLK,BMU,0
FLK,BTN,0
FLK,BOL,0
FLK,BIH,0
FLK,BWA,0
FLK,BRA,2688
FLK,BRN,0
FLK,BGR,0
FLK,BFA,0
FLK,BDI,0
FLK,KHM,0
FLK,CMR,0
FLK,CAN,8640
FLK,CPV,0
FLK,CYM,0
FLK,CAF,0
FLK,TCD,0
FLK,CHL,29120
FLK,CHN,960
FLK,COL,0
FLK,COM,0
FLK,COG,0
FLK,COD,0
FLK,COK,0
FLK,CRI,738.7684125
FLK,CIV,0
FLK,HRV,960
FLK,CUB,0
FLK,CYP,0
FLK,CZE,0
FLK,DNK,9600
FLK,DJI,0
FLK,DMA,0
FLK,DOM,0
FLK,ECU,0
FLK,EGY,0
FLK,SLV,0
FLK,GNQ,0
FLK,ERI,0
FLK,EST,0
FLK,ETH,0
FLK,FLK,0
FLK,FRO,0
FLK,FJI,0
FLK,FIN,0
FLK,FRA,14400
FLK,GUF,0
FLK,PYF,0
FLK,GAB,0
FLK,GMB,0
FLK,GEO,0
FLK,DEU,8640
FLK,GHA,0
FLK,GIB,0
FLK,GRC,960
FLK,GRL,0
FLK,GRD,0
FLK,GLP,0
FLK,GUM,0
FLK,GTM,0
FLK,GIN,0
FLK,GNB,0
FLK,GUY,0
FLK,HTI,0
FLK,HND,1091.690402
FLK,HKG,960
FLK,HUN,0
FLK,ISL,0
FLK,IND,1920
FLK,IDN,0
FLK,IRN,0
FLK,IRQ,0
FLK,IRL,4800
FLK,ISR,0
FLK,ITA,960
FLK,JAM,0
FLK,JPN,960
FLK,JOR,0
FLK,KAZ,0
FLK,KEN,2208
FLK,KIR,0
FLK,PRK,0
FLK,KOR,1920
FLK,KWT,0
FLK,KGZ,0
FLK,LAO,0
FLK,LVA,960
FLK,LBN,0
FLK,LSO,0
FLK,LBR,0
FLK,LBY,0
FLK,LIE,0
FLK,LTU,0
FLK,LUX,0
FLK,MAC,0
FLK,MKD,0
FLK,MDG,0
FLK,MWI,1104
FLK,MYS,960
FLK,MDV,0
FLK,MLI,0
FLK,MLT,0
FLK,MHL,0
FLK,MTQ,0
FLK,MRT,0
FLK,MUS,0
FLK,MYT,0
FLK,MEX,0
FLK,FSM,0
FLK,MDA,0
FLK,MCO,0
FLK,MNG,0
FLK,MSR,0
FLK,MAR,0
FLK,MOZ,0
FLK,MMR,0
FLK,NAM,0
FLK,NRU,1920
FLK,NPL,0
FLK,NLD,3840
FLK,ANT,1344
FLK,NCL,0
FLK,NZL,20160
FLK,NIC,0
FLK,NER,0
FLK,NGA,0
FLK,NIU,0
FLK,NFK,0
FLK,MNP,0
FLK,NOR,0
FLK,OMN,960
FLK,PAK,0
FLK,PLW,0
FLK,PSE,0
FLK,PAN,0
FLK,PNG,0
FLK,PRY,0
FLK,PER,2240
FLK,PHL,11520
FLK,POL,1920
FLK,PRT,0
FLK,PRI,0
FLK,QAT,0
FLK,REU,0
FLK,ROM,0
FLK,RUS,12480
FLK,RWA,0
FLK,SHN,422400
FLK,KNA,0
FLK,LCA,0
FLK,SPM,0
FLK,VCT,0
FLK,WSM,0
FLK,SMR,0
FLK,STP,0
FLK,SAU,0
FLK,SEN,0
FLK,SCG,0
FLK,SYC,2208
FLK,SLE,0
FLK,SGP,960
FLK,SVK,0
FLK,SVN,0
FLK,SLB,0
FLK,SOM,0
FLK,ZAF,5520
FLK,ESP,14400
FLK,LKA,960
FLK,SDN,0
FLK,SUR,0
FLK,SWZ,0
FLK,SWE,0
FLK,CHE,0
FLK,SYR,0
FLK,TWN,3840
FLK,TJK,0
FLK,TZA,1104
FLK,THA,0
FLK,TLS,0
FLK,TGO,0
FLK,TKL,0
FLK,TON,0
FLK,TTO,0
FLK,TUN,0
FLK,TUR,0
FLK,TKM,0
FLK,TCA,0
FLK,TUV,0
FLK,UGA,1104
FLK,UKR,0
FLK,ARE,960
FLK,GBR,888000
FLK,USA,14400
FLK,URY,1792
FLK,UZB,0
FLK,VUT,0
FLK,VEN,0
FLK,VNM,960
FLK,VGB,0
FLK,VIR,0
FLK,WLF,0
FLK,YEM,0
FLK,ZMB,2208
FLK,ZWE,1104
FRO,AFG,47040
FRO,ALB,244440
FRO,DZA,654948
FRO,ASM,0
FRO,AND,2520
FRO,AGO,95634
FRO,AIA,0
FRO,ATG,3360
FRO,ARG,77280
FRO,ARM,15120
FRO,ABW,0
FRO,AUS,113400
FRO,AUT,155400
FRO,AZE,10080
FRO,BHS,0
FRO,BHR,2520
FRO,BGD,131040
FRO,BRB,13440
FRO,BLR,15120
FRO,BEL,197400
FRO,BLZ,0
FRO,BEN,8694
FRO,BMU,3360
FRO,BTN,0
FRO,BOL,19865.0854
FRO,BIH,183960
FRO,BWA,0
FRO,BRA,100800
FRO,BRN,3780
FRO,BGR,45360
FRO,BFA,8694
FRO,BDI,5796
FRO,KHM,41580
FRO,CMR,26082
FRO,CAN,84000
FRO,CPV,37674
FRO,CYM,0
FRO,CAF,5796
FRO,TCD,2898
FRO,CHL,47040
FRO,CHN,192780
FRO,COL,120540
FRO,COM,8694
FRO,COG,34776
FRO,COD,46368
FRO,COK,0
FRO,CRI,5540.763094
FRO,CIV,28980
FRO,HRV,141120
FRO,CUB,40320
FRO,CYP,42840
FRO,CZE,88200
FRO,DNK,84000
FRO,DJI,2898
FRO,DMA,3360
FRO,DOM,71089.19107
FRO,ECU,190785.5026
FRO,EGY,78246
FRO,SLV,7654.465543
FRO,GNQ,5796
FRO,ERI,11592
FRO,EST,22680
FRO,ETH,23184
FRO,FLK,0
FRO,FRO,0
FRO,FJI,3780
FRO,FIN,98280
FRO,FRA,520800
FRO,GUF,0
FRO,PYF,0
FRO,GAB,5796
FRO,GMB,8694
FRO,GEO,37800
FRO,DEU,498960
FRO,GHA,43470
FRO,GIB,5040
FRO,GRC,128520
FRO,GRL,2520
FRO,GRD,6720
FRO,GLP,0
FRO,GUM,0
FRO,GTM,14127.88097
FRO,GIN,11592
FRO,GNB,14490
FRO,GUY,11520
FRO,HTI,16800
FRO,HND,8187.678018
FRO,HKG,71820
FRO,HUN,55440
FRO,ISL,7560
FRO,IND,372960
FRO,IDN,120960
FRO,IRN,105840
FRO,IRQ,80640
FRO,IRL,229320
FRO,ISR,20160
FRO,ITA,559440
FRO,JAM,80640
FRO,JPN,56700
FRO,JOR,7560
FRO,KAZ,35280
FRO,KEN,66654
FRO,KIR,0
FRO,PRK,3780
FRO,KOR,52920
FRO,KWT,5040
FRO,KGZ,5040
FRO,LAO,30240
FRO,LVA,10080
FRO,LBN,42840
FRO,LSO,0
FRO,LBR,2898
FRO,LBY,8694
FRO,LIE,2520
FRO,LTU,12600
FRO,LUX,21000
FRO,MAC,3780
FRO,MKD,40320
FRO,MDG,37674
FRO,MWI,5796
FRO,MYS,41580
FRO,MDV,0
FRO,MLI,28980
FRO,MLT,12600
FRO,MHL,0
FRO,MTQ,0
FRO,MRT,8694
FRO,MUS,34776
FRO,MYT,0
FRO,MEX,47040
FRO,FSM,0
FRO,MDA,12600
FRO,MCO,5040
FRO,MNG,0
FRO,MSR,6720
FRO,MAR,747684
FRO,MOZ,40572
FRO,MMR,7560
FRO,NAM,0
FRO,NRU,0
FRO,NPL,10080
FRO,NLD,120960
FRO,ANT,57120
FRO,NCL,0
FRO,NZL,41580
FRO,NIC,4700.061843
FRO,NER,5796
FRO,NGA,312881.5339
FRO,NIU,0
FRO,NFK,0
FRO,MNP,0
FRO,NOR,37800
FRO,OMN,0
FRO,PAK,245280
FRO,PLW,0
FRO,PSE,7560
FRO,PAN,3360
FRO,PNG,0
FRO,PRY,3360
FRO,PER,63840
FRO,PHL,170940
FRO,POL,244440
FRO,PRT,395640
FRO,PRI,23520
FRO,QAT,0
FRO,REU,0
FRO,ROM,247800
FRO,RUS,181440
FRO,RWA,8694
FRO,SHN,0
FRO,KNA,3360
FRO,LCA,3360
FRO,SPM,0
FRO,VCT,3360
FRO,WSM,0
FRO,SMR,2520
FRO,STP,5796
FRO,SAU,5040
FRO,SEN,69552
FRO,SCG,370440
FRO,SYC,2898
FRO,SLE,11592
FRO,SGP,30240
FRO,SVK,22680
FRO,SVN,17640
FRO,SLB,0
FRO,SOM,57960
FRO,ZAF,92736
FRO,ESP,466200
FRO,LKA,104160
FRO,SDN,11592
FRO,SUR,100800
FRO,SWZ,0
FRO,SWE,65520
FRO,CHE,163800
FRO,SYR,25200
FRO,TWN,11340
FRO,TJK,5040
FRO,TZA,20286
FRO,THA,52920
FRO,TLS,3780
FRO,TGO,8694
FRO,TKL,0
FRO,TON,0
FRO,TTO,13440
FRO,TUN,158760
FRO,TUR,816480
FRO,TKM,2520
FRO,TCA,0
FRO,TUV,0
FRO,UGA,28980
FRO,UKR,80640
FRO,ARE,2520
FRO,GBR,302400
FRO,USA,272160
FRO,URY,20160
FRO,UZB,22680
FRO,VUT,0
FRO,VEN,57120
FRO,VNM,170100
FRO,VGB,0
FRO,VIR,0
FRO,WLF,0
FRO,YEM,7560
FRO,ZMB,11592
FRO,ZWE,26082
FJI,AFG,83520
FJI,ALB,5760
FJI,DZA,7728
FJI,ASM,136320
FJI,AND,0
FJI,AGO,3312
FJI,AIA,0
FJI,ATG,0
FJI,ARG,1920
FJI,ARM,28800
FJI,ABW,0
FJI,AUS,7300800
FJI,AUT,14400
FJI,AZE,51840
FJI,BHS,0
FJI,BHR,3840
FJI,BGD,475200
FJI,BRB,0
FJI,BLR,14400
FJI,BEL,14400
FJI,BLZ,0
FJI,BEN,2208
FJI,BMU,960
FJI,BTN,0
FJI,BOL,2837.869343
FJI,BIH,9600
FJI,BWA,0
FJI,BRA,3840
FJI,BRN,960
FJI,BGR,5760
FJI,BFA,5520
FJI,BDI,1104
FJI,KHM,11520
FJI,CMR,1104
FJI,CAN,65280
FJI,CPV,1104
FJI,CYM,0
FJI,CAF,0
FJI,TCD,1104
FJI,CHL,1920
FJI,CHN,209280
FJI,COL,5760
FJI,COM,0
FJI,COG,2208
FJI,COD,3312
FJI,COK,59520
FJI,CRI,0
FJI,CIV,1104
FJI,HRV,3840
FJI,CUB,3840
FJI,CYP,5760
FJI,CZE,14400
FJI,DNK,9600
FJI,DJI,0
FJI,DMA,0
FJI,DOM,6770.39915
FJI,ECU,4193.08797
FJI,EGY,7728
FJI,SLV,4373.98031
FJI,GNQ,0
FJI,ERI,2208
FJI,EST,960
FJI,ETH,1104
FJI,FLK,0
FJI,FRO,0
FJI,FJI,0
FJI,FIN,2880
FJI,FRA,62400
FJI,GUF,0
FJI,PYF,612480
FJI,GAB,0
FJI,GMB,0
FJI,GEO,38400
FJI,DEU,30720
FJI,GHA,3312
FJI,GIB,0
FJI,GRC,6720
FJI,GRL,0
FJI,GRD,0
FJI,GLP,0
FJI,GUM,491520
FJI,GTM,4036.537419
FJI,GIN,2208
FJI,GNB,0
FJI,GUY,1440
FJI,HTI,2880
FJI,HND,2339.336576
FJI,HKG,25920
FJI,HUN,2880
FJI,ISL,0
FJI,IND,3636480
FJI,IDN,60480
FJI,IRN,31680
FJI,IRQ,36480
FJI,IRL,6720
FJI,ISR,31680
FJI,ITA,24000
FJI,JAM,3840
FJI,JPN,32640
FJI,JOR,23040
FJI,KAZ,135360
FJI,KEN,2208
FJI,KIR,254400
FJI,PRK,16320
FJI,KOR,51840
FJI,KWT,14400
FJI,KGZ,22080
FJI,LAO,12480
FJI,LVA,1920
FJI,LBN,20160
FJI,LSO,0
FJI,LBR,0
FJI,LBY,0
FJI,LIE,0
FJI,LTU,1920
FJI,LUX,0
FJI,MAC,3840
FJI,MKD,1920
FJI,MDG,1104
FJI,MWI,0
FJI,MYS,24960
FJI,MDV,0
FJI,MLI,6624
FJI,MLT,960
FJI,MHL,160320
FJI,MTQ,0
FJI,MRT,0
FJI,MUS,1104
FJI,MYT,0
FJI,MEX,524160
FJI,FSM,376320
FJI,MDA,4800
FJI,MCO,0
FJI,MNG,0
FJI,MSR,0
FJI,MAR,9936
FJI,MOZ,3312
FJI,MMR,9600
FJI,NAM,0
FJI,NRU,34560
FJI,NPL,28800
FJI,NLD,5760
FJI,ANT,0
FJI,NCL,37440
FJI,NZL,1353600
FJI,NIC,2685.749625
FJI,NER,2208
FJI,NGA,19070.87445
FJI,NIU,6720
FJI,NFK,0
FJI,MNP,92160
FJI,NOR,960
FJI,OMN,960
FJI,PAK,477120
FJI,PLW,55680
FJI,PSE,33600
FJI,PAN,960
FJI,PNG,838080
FJI,PRY,1920
FJI,PER,2880
FJI,PHL,120960
FJI,POL,15360
FJI,PRT,14400
FJI,PRI,6720
FJI,QAT,960
FJI,REU,0
FJI,ROM,38400
FJI,RUS,94080
FJI,RWA,1104
FJI,SHN,0
FJI,KNA,0
FJI,LCA,0
FJI,SPM,0
FJI,VCT,0
FJI,WSM,561600
FJI,SMR,0
FJI,STP,0
FJI,SAU,7680
FJI,SEN,2208
FJI,SCG,11520
FJI,SYC,0
FJI,SLE,0
FJI,SGP,8640
FJI,SVK,3840
FJI,SVN,960
FJI,SLB,70080
FJI,SOM,2208
FJI,ZAF,3312
FJI,ESP,48000
FJI,LKA,29760
FJI,SDN,2208
FJI,SUR,600
FJI,SWZ,0
FJI,SWE,1920
FJI,CHE,14400
FJI,SYR,14400
FJI,TWN,19200
FJI,TJK,30720
FJI,TZA,1104
FJI,THA,27840
FJI,TLS,960
FJI,TGO,1104
FJI,TKL,3840
FJI,TON,317760
FJI,TTO,960
FJI,TUN,1920
FJI,TUR,99840
FJI,TKM,9600
FJI,TCA,0
FJI,TUV,28800
FJI,UGA,1104
FJI,UKR,46080
FJI,ARE,3840
FJI,GBR,848640
FJI,USA,107520
FJI,URY,960
FJI,UZB,88320
FJI,VUT,33600
FJI,VEN,960
FJI,VNM,72960
FJI,VGB,0
FJI,VIR,0
FJI,WLF,45120
FJI,YEM,19200
FJI,ZMB,1104
FJI,ZWE,1104
FIN,AFG,1277640
FIN,ALB,100800
FIN,DZA,1298304
FIN,ASM,0
FIN,AND,1947.372
FIN,AGO,324576
FIN,AIA,0
FIN,ATG,2940
FIN,ARG,461580
FIN,ARM,216720
FIN,ABW,0
FIN,AUS,2755200
FIN,AUT,1310400
FIN,AZE,105981.12
FIN,BHS,8820
FIN,BHR,7560
FIN,BGD,1561140
FIN,BRB,23520
FIN,BLR,375480
FIN,BEL,865200
FIN,BLZ,5880
FIN,BEN,2898
FIN,BMU,0
FIN,BTN,0
FIN,BOL,225965.3465
FIN,BIH,4243680
FIN,BWA,10769.8374
FIN,BRA,1145900.028
FIN,BRN,0
FIN,BGR,1262520
FIN,BFA,2125.2
FIN,BDI,17388
FIN,KHM,160149.528
FIN,CMR,81144
FIN,CAN,3968160
FIN,CPV,14490
FIN,CYM,0
FIN,CAF,5796
FIN,TCD,8694
FIN,CHL,640920
FIN,CHN,7915320
FIN,COL,1228920
FIN,COM,5796
FIN,COG,40572
FIN,COD,953442
FIN,COK,0
FIN,CRI,121204.1927
FIN,CIV,142002
FIN,HRV,2210040
FIN,CUB,438060
FIN,CYP,191520
FIN,CZE,1008000
FIN,DNK,2973600
FIN,DJI,5796
FIN,DMA,5880
FIN,DOM,212527.0608
FIN,ECU,231143.9744
FIN,EGY,1179486
FIN,SLV,66976.5735
FIN,GNQ,0
FIN,ERI,31878
FIN,EST,90667601.3
FIN,ETH,2011212
FIN,FLK,0
FIN,FRO,0
FIN,FJI,26460
FIN,FIN,0
FIN,FRA,4573800
FIN,GUF,0
FIN,PYF,0
FIN,GAB,2898
FIN,GMB,582498
FIN,GEO,108360
FIN,DEU,9026640
FIN,GHA,854910
FIN,GIB,0
FIN,GRC,1179360
FIN,GRL,0
FIN,GRD,2940
FIN,GLP,0
FIN,GUM,0
FIN,GTM,185428.4377
FIN,GIN,26082
FIN,GNB,8694
FIN,GUY,25200
FIN,HTI,2940
FIN,HND,121791.7105
FIN,HKG,19979.568
FIN,HUN,2199960
FIN,ISL,302400
FIN,IND,4430160
FIN,IDN,446880
FIN,IRN,5279400
FIN,IRQ,22463000
FIN,IRL,504000
FIN,ISR,1171800
FIN,ITA,2416680
FIN,JAM,102900
FIN,JPN,2419200
FIN,JOR,352800
FIN,KAZ,514080
FIN,KEN,620172
FIN,KIR,0
FIN,PRK,3780
FIN,KOR,498960
FIN,KWT,183960
FIN,KGZ,20160
FIN,LAO,22680
FIN,LVA,3866368.716
FIN,LBN,2520364.224
FIN,LSO,0
FIN,LBR,115920
FIN,LBY,173372.2704
FIN,LIE,0
FIN,LTU,1582560
FIN,LUX,134400
FIN,MAC,0
FIN,MKD,410760
FIN,MDG,8694
FIN,MWI,5796
FIN,MYS,846720
FIN,MDV,3780
FIN,MLI,11592
FIN,MLT,97020
FIN,MHL,0
FIN,MTQ,0
FIN,MRT,0
FIN,MUS,75348
FIN,MYT,0
FIN,MEX,449820
FIN,FSM,0
FIN,MDA,158760
FIN,MCO,7087.752
FIN,MNG,34056.54
FIN,MSR,0
FIN,MAR,2999430
FIN,MOZ,60858
FIN,MMR,226800
FIN,NAM,84042
FIN,NRU,0
FIN,NPL,370440
FIN,NLD,1842120
FIN,ANT,2940
FIN,NCL,0
FIN,NZL,325080
FIN,NIC,201515.1515
FIN,NER,34776
FIN,NGA,3641941.054
FIN,NIU,0
FIN,NFK,0
FIN,MNP,0
FIN,NOR,3500420.616
FIN,OMN,5040
FIN,PAK,1548947.904
FIN,PLW,0
FIN,PSE,0
FIN,PAN,41160
FIN,PNG,22915.872
FIN,PRY,20580
FIN,PER,561540
FIN,PHL,3672900
FIN,POL,2955960
FIN,PRT,355320
FIN,PRI,0
FIN,QAT,12600
FIN,REU,0
FIN,ROM,2961000
FIN,RUS,19904185.22
FIN,RWA,84042
FIN,SHN,0
FIN,KNA,3354.12
FIN,LCA,2940
FIN,SPM,0
FIN,VCT,5880
FIN,WSM,0
FIN,SMR,0
FIN,STP,0
FIN,SAU,506520
FIN,SEN,115920
FIN,SCG,5259240
FIN,SYC,5796
FIN,SLE,124614
FIN,SGP,226800
FIN,SVK,287280
FIN,SVN,88200
FIN,SLB,0
FIN,SOM,12023802
FIN,ZAF,602784
FIN,ESP,3271800
FIN,LKA,2861069.4
FIN,SDN,182574
FIN,SUR,6300
FIN,SWZ,20286
FIN,SWE,70660800
FIN,CHE,2583000
FIN,SYR,483840
FIN,TWN,41786.808
FIN,TJK,40320
FIN,TZA,498456
FIN,THA,6781320
FIN,TLS,0
FIN,TGO,40572
FIN,TKL,0
FIN,TON,1888.992
FIN,TTO,44100
FIN,TUN,756000
FIN,TUR,5418000
FIN,TKM,50400
FIN,TCA,0
FIN,TUV,0
FIN,UGA,75348
FIN,UKR,2147040
FIN,ARE,90720
FIN,GBR,6882120
FIN,USA,58525943.11
FIN,URY,149940
FIN,UZB,81460.26
FIN,VUT,0
FIN,VEN,164640
FIN,VNM,10893960
FIN,VGB,0
FIN,VIR,0
FIN,WLF,0
FIN,YEM,57960
FIN,ZMB,202860
FIN,ZWE,66654
FRA,AFG,10500840
FRA,ALB,7187040
FRA,DZA,3864735126
FRA,ASM,3780
FRA,AND,2566636.296
FRA,AGO,26545680
FRA,AIA,20580
FRA,ATG,99960
FRA,ARG,30784740
FRA,ARM,15578640
FRA,ABW,27720
FRA,AUS,18942000
FRA,AUT,54679800
FRA,AZE,869045.184
FRA,BHS,179340
FRA,BHR,199080
FRA,BGD,6785100
FRA,BRB,138180
FRA,BLR,2550240
FRA,BEL,560280000
FRA,BLZ,20580
FRA,BEN,37155258
FRA,BMU,258720
FRA,BTN,967680
FRA,BOL,5492696.114
FRA,BIH,60505200
FRA,BWA,656960.0814
FRA,BRA,82944922.79
FRA,BRN,170100
FRA,BGR,20149920
FRA,BFA,10626000
FRA,BDI,3729726
FRA,KHM,96534576.6
FRA,CMR,111659940
FRA,CAN,67976160
FRA,CPV,38450664
FRA,CYM,0
FRA,CAF,29655234
FRA,TCD,13704642
FRA,CHL,35244720
FRA,CHN,131513760
FRA,COL,41248200
FRA,COM,60431994
FRA,COG,132334272
FRA,COD,79576182
FRA,COK,15120
FRA,CRI,2390146.679
FRA,CIV,140213934
FRA,HRV,77089320
FRA,CUB,5336100
FRA,CYP,2577960
FRA,CZE,32755800
FRA,DNK,24628800
FRA,DJI,17657514
FRA,DMA,4280640
FRA,DOM,2228942.345
FRA,ECU,6600444.601
FRA,EGY,67082904
FRA,SLV,3516270.109
FRA,GNQ,388332
FRA,ERI,370944
FRA,EST,2161850.628
FRA,ETH,10766070
FRA,FLK,0
FRA,FRO,0
FRA,FJI,400680
FRA,FIN,59258625.3
FRA,FRA,0
FRA,GUF,0
FRA,PYF,0
FRA,GAB,32979240
FRA,GMB,3182004
FRA,GEO,2736720
FRA,DEU,580008240
FRA,GHA,13565538
FRA,GIB,133560
FRA,GRC,32001480
FRA,GRL,0
FRA,GRD,173460
FRA,GLP,0
FRA,GUM,0
FRA,GTM,10130573.64
FRA,GIN,24291036
FRA,GNB,23546250
FRA,GUY,68040
FRA,HTI,64506540
FRA,HND,3811364.117
FRA,HKG,3429825.84
FRA,HUN,28420560
FRA,ISL,897120
FRA,IND,119928060
FRA,IDN,12774720
